Identifiers,Set Identifiers,Name,Color,Pitch,Cost,Power,Defense,Life,Intelligence,Arcane,Types,Traits,Card Keywords,Abilities and Effects,Ability and Effect Keywords,Granted Keywords,Removed Keywords,Interacts with Keywords,Functional Text,Type Text,Card Played Horizontally,CC Legal,Silver Age Legal,LL Legal,Rarity,Foiling,Art Variations,Artists,Expansion Slot,Flavor Text,Identifier,Image URL,TCGPlayer Product Id,TCGPlayer Url,Rarity 2,Foiling 2,Art Variations 2,Artists 2,Expansion Slot 2,Flavor Text 2,Identifier 2,Image URL 2,TCGPlayer Product Id 2,TCGPlayer Url 2,Rarity 3,Foiling 3,Art Variations 3,Artists 3,Expansion Slot 3,Flavor Text 3,Identifier 3,Image URL 3,Rarity 4,Foiling 4,Art Variations 4,Artists 4,Expansion Slot 4,Flavor Text 4,Identifier 4,Image URL 4,Rarity 5,Foiling 5,Art Variations 5,Artists 5,Expansion Slot 5,Flavor Text 5,Identifier 5,Image URL 5,Rarity 6,Foiling 6,Art Variations 6,Artists 6,Expansion Slot 6,Flavor Text 6,Identifier 6,Image URL 6
MPA191,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA191,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA191.webp,,,,,,,,,MPA191,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA191.webp,,,,,,,,,MPA191,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA191.webp,,,,,,,MPA191,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA191.webp,,,,,,,MPA191,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA191.webp,,,,,,,MPA191,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA191.webp
MPA192,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA192,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA192.webp,,,,,,,,,MPA192,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA192.webp,,,,,,,,,MPA192,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA192.webp,,,,,,,MPA192,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA192.webp,,,,,,,MPA192,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA192.webp,,,,,,,MPA192,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA192.webp
MPA193,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA193,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA193.webp,,,,,,,,,MPA193,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA193.webp,,,,,,,,,MPA193,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA193.webp,,,,,,,MPA193,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA193.webp,,,,,,,MPA193,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA193.webp,,,,,,,MPA193,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA193.webp
MPA194,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA194,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA194.webp,,,,,,,,,MPA194,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA194.webp,,,,,,,,,MPA194,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA194.webp,,,,,,,MPA194,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA194.webp,,,,,,,MPA194,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA194.webp,,,,,,,MPA194,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA194.webp
MPA195,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA195.webp,,,,,,,,,MPA195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA195.webp,,,,,,,,,MPA195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA195.webp,,,,,,,MPA195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA195.webp,,,,,,,MPA195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA195.webp,,,,,,,MPA195,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA195.webp
MPA196,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA196.webp,,,,,,,,,MPA196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA196.webp,,,,,,,,,MPA196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA196.webp,,,,,,,MPA196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA196.webp,,,,,,,MPA196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA196.webp,,,,,,,MPA196,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA196.webp
MPA197,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA197.webp,,,,,,,,,MPA197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA197.webp,,,,,,,,,MPA197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA197.webp,,,,,,,MPA197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA197.webp,,,,,,,MPA197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA197.webp,,,,,,,MPA197,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA197.webp
MPA198,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA198.webp,,,,,,,,,MPA198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA198.webp,,,,,,,,,MPA198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA198.webp,,,,,,,MPA198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA198.webp,,,,,,,MPA198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA198.webp,,,,,,,MPA198,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA198.webp
MPA199,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA199.webp,,,,,,,,,MPA199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA199.webp,,,,,,,,,MPA199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA199.webp,,,,,,,MPA199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA199.webp,,,,,,,MPA199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA199.webp,,,,,,,MPA199,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA199.webp
MPA200,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA200.webp,,,,,,,,,MPA200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA200.webp,,,,,,,,,MPA200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA200.webp,,,,,,,MPA200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA200.webp,,,,,,,MPA200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA200.webp,,,,,,,MPA200,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA200.webp
MPA201,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA201.webp,,,,,,,,,MPA201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA201.webp,,,,,,,,,MPA201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA201.webp,,,,,,,MPA201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA201.webp,,,,,,,MPA201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA201.webp,,,,,,,MPA201,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA201.webp
MPA202,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA202.webp,,,,,,,,,MPA202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA202.webp,,,,,,,,,MPA202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA202.webp,,,,,,,MPA202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA202.webp,,,,,,,MPA202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA202.webp,,,,,,,MPA202,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA202.webp
MPA203,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA203.webp,,,,,,,,,MPA203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA203.webp,,,,,,,,,MPA203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA203.webp,,,,,,,MPA203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA203.webp,,,,,,,MPA203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA203.webp,,,,,,,MPA203,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA203.webp
MPA204,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA204.webp,,,,,,,,,MPA204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA204.webp,,,,,,,,,MPA204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA204.webp,,,,,,,MPA204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA204.webp,,,,,,,MPA204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA204.webp,,,,,,,MPA204,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA204.webp
MPA205,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA205.webp,,,,,,,,,MPA205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA205.webp,,,,,,,,,MPA205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA205.webp,,,,,,,MPA205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA205.webp,,,,,,,MPA205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA205.webp,,,,,,,MPA205,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA205.webp
MPA206,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA206.webp,,,,,,,,,MPA206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA206.webp,,,,,,,,,MPA206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA206.webp,,,,,,,MPA206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA206.webp,,,,,,,MPA206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA206.webp,,,,,,,MPA206,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA206.webp
MPA207,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA207.webp,,,,,,,,,MPA207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA207.webp,,,,,,,,,MPA207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA207.webp,,,,,,,MPA207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA207.webp,,,,,,,MPA207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA207.webp,,,,,,,MPA207,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA207.webp
MPA208,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA208.webp,,,,,,,,,MPA208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA208.webp,,,,,,,,,MPA208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA208.webp,,,,,,,MPA208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA208.webp,,,,,,,MPA208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA208.webp,,,,,,,MPA208,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA208.webp
MPA209,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA209.webp,,,,,,,,,MPA209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA209.webp,,,,,,,,,MPA209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA209.webp,,,,,,,MPA209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA209.webp,,,,,,,MPA209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA209.webp,,,,,,,MPA209,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA209.webp
MPA210,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA210.webp,,,,,,,,,MPA210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA210.webp,,,,,,,,,MPA210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA210.webp,,,,,,,MPA210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA210.webp,,,,,,,MPA210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA210.webp,,,,,,,MPA210,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA210.webp
MPA211,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA211.webp,,,,,,,,,MPA211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA211.webp,,,,,,,,,MPA211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA211.webp,,,,,,,MPA211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA211.webp,,,,,,,MPA211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA211.webp,,,,,,,MPA211,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA211.webp
MPA212,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA212,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA212.webp,,,,,,,,,MPA212,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA212.webp,,,,,,,,,MPA212,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA212.webp,,,,,,,MPA212,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA212.webp,,,,,,,MPA212,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA212.webp,,,,,,,MPA212,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA212.webp
MPA213,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA213,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA213.webp,,,,,,,,,MPA213,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA213.webp,,,,,,,,,MPA213,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA213.webp,,,,,,,MPA213,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA213.webp,,,,,,,MPA213,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA213.webp,,,,,,,MPA213,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA213.webp
MPA214,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA214,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA214.webp,,,,,,,,,MPA214,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA214.webp,,,,,,,,,MPA214,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA214.webp,,,,,,,MPA214,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA214.webp,,,,,,,MPA214,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA214.webp,,,,,,,MPA214,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA214.webp
MPA215,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA215.webp,,,,,,,,,MPA215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA215.webp,,,,,,,,,MPA215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA215.webp,,,,,,,MPA215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA215.webp,,,,,,,MPA215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA215.webp,,,,,,,MPA215,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA215.webp
MPA216,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA216.webp,,,,,,,,,MPA216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA216.webp,,,,,,,,,MPA216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA216.webp,,,,,,,MPA216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA216.webp,,,,,,,MPA216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA216.webp,,,,,,,MPA216,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA216.webp
MPA217,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA217.webp,,,,,,,,,MPA217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA217.webp,,,,,,,,,MPA217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA217.webp,,,,,,,MPA217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA217.webp,,,,,,,MPA217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA217.webp,,,,,,,MPA217,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA217.webp
MPA218,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA218.webp,,,,,,,,,MPA218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA218.webp,,,,,,,,,MPA218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA218.webp,,,,,,,MPA218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA218.webp,,,,,,,MPA218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA218.webp,,,,,,,MPA218,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA218.webp
MPA219,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA219.webp,,,,,,,,,MPA219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA219.webp,,,,,,,,,MPA219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA219.webp,,,,,,,MPA219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA219.webp,,,,,,,MPA219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA219.webp,,,,,,,MPA219,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA219.webp
MPA220,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA220.webp,,,,,,,,,MPA220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA220.webp,,,,,,,,,MPA220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA220.webp,,,,,,,MPA220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA220.webp,,,,,,,MPA220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA220.webp,,,,,,,MPA220,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA220.webp
MPA221,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA221.webp,,,,,,,,,MPA221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA221.webp,,,,,,,,,MPA221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA221.webp,,,,,,,MPA221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA221.webp,,,,,,,MPA221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA221.webp,,,,,,,MPA221,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA221.webp
MPA222,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA222,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA222.webp,,,,,,,,,MPA222,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA222.webp,,,,,,,,,MPA222,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA222.webp,,,,,,,MPA222,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA222.webp,,,,,,,MPA222,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA222.webp,,,,,,,MPA222,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA222.webp
MPA223,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA223,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA223.webp,,,,,,,,,MPA223,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA223.webp,,,,,,,,,MPA223,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA223.webp,,,,,,,MPA223,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA223.webp,,,,,,,MPA223,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA223.webp,,,,,,,MPA223,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA223.webp
MPA224,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA224.webp,,,,,,,,,MPA224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA224.webp,,,,,,,,,MPA224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA224.webp,,,,,,,MPA224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA224.webp,,,,,,,MPA224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA224.webp,,,,,,,MPA224,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA224.webp
MPA225,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA225.webp,,,,,,,,,MPA225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA225.webp,,,,,,,,,MPA225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA225.webp,,,,,,,MPA225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA225.webp,,,,,,,MPA225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA225.webp,,,,,,,MPA225,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA225.webp
MPA226,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA226.webp,,,,,,,,,MPA226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA226.webp,,,,,,,,,MPA226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA226.webp,,,,,,,MPA226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA226.webp,,,,,,,MPA226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA226.webp,,,,,,,MPA226,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA226.webp
MPA227,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA227.webp,,,,,,,,,MPA227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA227.webp,,,,,,,,,MPA227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA227.webp,,,,,,,MPA227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA227.webp,,,,,,,MPA227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA227.webp,,,,,,,MPA227,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA227.webp
MPA228,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA228.webp,,,,,,,,,MPA228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA228.webp,,,,,,,,,MPA228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA228.webp,,,,,,,MPA228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA228.webp,,,,,,,MPA228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA228.webp,,,,,,,MPA228,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA228.webp
MPA229,MPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPA229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA229.webp,,,,,,,,,MPA229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA229.webp,,,,,,,,,MPA229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA229.webp,,,,,,,MPA229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA229.webp,,,,,,,MPA229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA229.webp,,,,,,,MPA229,https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/MPA229.webp
